	index_livre	book_id	index_user	user_id	rating
1033	58	2057	544	38156	3
1034	59	1430	66	9011	1
1035	59	1430	143	23303	3
1036	59	1430	159	51166	3
1037	59	1430	226	8579	3
1038	59	1430	244	10256	3
1039	59	1430	253	23497	4
1040	59	1430	272	9804	3
1041	59	1430	273	26053	2
1042	59	1430	307	3005	3
1043	59	1430	331	37393	3
1044	59	1430	427	44171	1
1045	59	1430	462	39933	4
1046	59	1430	512	27585	4
1047	59	1430	597	21558	1
1048	60	1174	269	47018	2
1049	60	1174	340	52583	2
1050	60	1174	361	2421	3
1051	60	1174	420	588	3
1052	60	1174	422	32923	3
1053	60	1174	587	37897	3
1054	61	873	11	19729	4
1055	61	873	27	8484	5
1056	61	873	93	37284	3
1057	61	873	111	31001	5
1058	61	873	112	18100	4
1059	61	873	120	23603	5
1060	61	873	206	5379	4
1061	61	873	215	26579	2
1062	61	873	222	49830	5
1063	61	873	255	31305	4
1064	61	873	271	2171	4
1065	61	873	278	11911	5
1066	61	873	332	3114	3
1067	61	873	341	15010	5
1068	61	873	417	38766	5
1069	61	873	437	49514	4
1070	61	873	483	26638	4
1071	61	873	491	6596	4
1072	61	873	531	19984	5
1073	61	873	563	43176	4
1074	62	865	34	25840	3
1075	62	865	44	17643	3
1076	62	865	71	21713	4
1077	62	865	89	42404	5
1078	62	865	108	10751	4
1079	62	865	115	43985	4
1080	62	865	136	16346	2
1081	62	865	139	2324	4
1082	62	865	189	36664	3
1083	62	865	204	14546	5
1084	62	865	211	24567	4
1085	62	865	220	15494	3
1086	62	865	222	49830	5
1087	62	865	258	8959	4
1088	62	865	262	26146	4
1089	62	865	270	27900	5
1090	62	865	292	26942	5
1091	62	865	313	42574	5
1092	62	865	359	25938	2
1093	62	865	360	14285	5
1094	62	865	374	18767	4
1095	62	865	394	25415	3
1096	62	865	411	41230	4
1097	62	865	416	9843	5
1098	62	865	428	46977	3
1099	62	865	437	49514	4
1100	62	865	442	39423	5
1101	62	865	446	40317	4
1102	62	865	452	28540	4
1103	62	865	455	36240	3
1104	62	865	458	5245	5
1105	62	865	463	12156	4
1106	62	865	479	42355	5
1107	62	865	492	46823	4
1108	62	865	517	10228	4
1109	62	865	530	42568	4
1110	62	865	532	26883	3
1111	62	865	539	6867	4
1112	62	865	554	41963	3
1113	62	865	577	53245	4
1114	62	865	592	28739	5
1115	62	865	594	10662	3
1116	62	865	595	50399	5
1117	62	865	600	52007	5
1118	62	865	607	30411	3
1119	63	2286	116	27834	4
1120	63	2286	117	46482	4
1121	63	2286	294	7955	4
1122	64	123	0	52036	3
1123	64	123	4	38798	3
1124	64	123	8	6342	4
1125	64	123	9	14372	3
1126	64	123	10	24499	2
1127	64	123	12	6630	4
1128	64	123	13	28158	4
1129	64	123	19	9731	3
1130	64	123	23	28767	3
1131	64	123	24	11692	4
1132	64	123	25	50999	1
1133	64	123	29	53293	5
1134	64	123	30	48482	3
1135	64	123	32	23612	4
1136	64	123	35	13794	4
1137	64	123	36	43602	3
1138	64	123	42	46139	4
1139	64	123	44	17643	5
1140	64	123	46	7001	3
1141	64	123	50	21217	4
1142	64	123	54	9246	4
1143	64	123	57	13991	3
1144	64	123	60	11927	3
1145	64	123	63	36695	3
1146	64	123	65	10610	4
1147	64	123	66	9011	2
1148	64	123	67	18031	5
1149	64	123	68	40126	5
1150	64	123	74	10402	4
1151	64	123	76	11999	3
1152	64	123	84	29703	5
1153	64	123	86	16377	5
1154	64	123	89	42404	5
1155	64	123	92	11272	1
1156	64	123	97	30233	3
1157	64	123	103	8510	3
1158	64	123	116	27834	5
1159	64	123	119	15020	3
1160	64	123	125	5461	4
1161	64	123	131	1088	2
1162	64	123	132	10944	3
1163	64	123	133	33872	3
1164	64	123	137	32576	5
1165	64	123	140	36308	4
1166	64	123	142	11408	3
1167	64	123	146	37690	3
1168	64	123	149	51838	4
1169	64	123	152	19191	3
1170	64	123	157	51460	4
1171	64	123	160	12361	4
1172	64	123	163	17434	3
1173	64	123	172	28824	4
1174	64	123	176	19171	5
1175	64	123	180	5115	3
1176	64	123	183	6634	3
1177	64	123	184	15318	3
1178	64	123	186	13095	3
1179	64	123	191	19541	4
1180	64	123	194	14936	4
1181	64	123	195	13034	4
1182	64	123	198	17984	4
1183	64	123	202	30184	5
1184	64	123	203	19942	4
1185	64	123	209	22164	1
1186	64	123	214	12668	3
1187	64	123	221	35608	3
1188	64	123	230	11569	3
1189	64	123	237	1296	4
1190	64	123	239	26320	3
1191	64	123	243	38067	5
1192	64	123	244	10256	3
1193	64	123	252	19668	2
1194	64	123	253	23497	3
1195	64	123	261	12474	4
1196	64	123	263	17832	4
1197	64	123	264	21487	4
1198	64	123	265	11839	2
1199	64	123	266	26661	4
1200	64	123	267	2838	3
1201	64	123	268	51762	4
1202	64	123	272	9804	1
1203	64	123	273	26053	3
1204	64	123	275	29644	4
1205	64	123	277	47478	2
1206	64	123	283	26282	5
1207	64	123	284	44650	5
1208	64	123	287	15748	4
1209	64	123	288	11445	4
1210	64	123	291	16177	5
1211	64	123	292	26942	3
1212	64	123	297	26398	5
1213	64	123	298	8526	3
1214	64	123	301	9165	4
1215	64	123	304	29819	4
1216	64	123	311	38080	3
1217	64	123	312	41300	2
1218	64	123	316	42508	3
1219	64	123	319	8569	3
1220	64	123	322	22243	3
1221	64	123	325	14575	5
1222	64	123	332	3114	4
1223	64	123	334	40167	3
1224	64	123	339	1794	5
1225	64	123	343	44305	1
1226	64	123	346	35259	4
1227	64	123	349	35568	5
1228	64	123	352	40115	3
1229	64	123	353	5152	4
1230	64	123	359	25938	3
1231	64	123	366	21781	3
1232	64	123	367	9752	4
1233	64	123	369	21658	4
1234	64	123	372	37611	5
1235	64	123	374	18767	3
1236	64	123	381	18857	5
1237	64	123	382	24441	4
1238	64	123	383	26800	5
1239	64	123	386	26750	5
1240	64	123	388	19510	2
1241	64	123	391	24834	5
1242	64	123	393	17652	4
1243	64	123	397	9474	4
1244	64	123	401	9526	4
1245	64	123	403	46958	4
1246	64	123	412	15082	4
1247	64	123	413	9722	3
1248	64	123	415	14987	4
1249	64	123	416	9843	5
1250	64	123	418	30833	3
1251	64	123	422	32923	4
1252	64	123	426	43949	3
1253	64	123	428	46977	3
1254	64	123	433	40884	3
1255	64	123	436	48822	3
1256	64	123	442	39423	2
1257	64	123	448	37746	3
1258	64	123	455	36240	3
1259	64	123	459	8313	4
1260	64	123	464	40721	3
1261	64	123	465	20243	3
1262	64	123	469	17747	5
1263	64	123	470	11810	2
1264	64	123	473	15522	3
1265	64	123	476	8188	3
1266	64	123	484	35866	3
1267	64	123	485	45269	2
1268	64	123	490	16129	2
1269	64	123	493	13544	4
1270	64	123	496	7999	5
1271	64	123	497	16081	3
1272	64	123	504	13361	3
1273	64	123	506	6567	4
1274	64	123	508	36126	3
1275	64	123	511	41145	4
1276	64	123	512	27585	3
1277	64	123	514	13197	3
1278	64	123	515	27027	3
1279	64	123	517	10228	3
1280	64	123	526	11837	3
1281	64	123	530	42568	3
1282	64	123	532	26883	3
1283	64	123	536	20074	4
1284	64	123	537	32834	5
1285	64	123	538	9257	3
1286	64	123	544	38156	5
1287	64	123	545	18957	4
1288	64	123	546	17359	4
1289	64	123	555	22319	5
1290	64	123	558	52740	4
1291	64	123	559	27160	1
1292	64	123	562	2665	3
1293	64	123	569	36490	2
1294	64	123	570	8388	4
1295	64	123	573	5574	5
1296	64	123	580	10317	3
1297	64	123	583	29031	3
1298	64	123	584	41733	5
1299	64	123	587	37897	3
1300	64	123	588	11263	4
1301	64	123	592	28739	5
1302	64	123	593	13019	3
1303	64	123	594	10662	4
1304	64	123	599	18179	4
1305	64	123	600	52007	5
1306	65	3664	122	20782	4
1307	65	3664	333	41318	4
1308	66	169	20	7563	3
1309	66	169	55	30681	4
1310	66	169	77	17566	3
1311	66	169	89	42404	5
1312	66	169	149	51838	4
1313	66	169	159	51166	4
1314	66	169	202	30184	5
1315	66	169	229	6063	5
1316	66	169	269	47018	4
1317	66	169	278	11911	4
1318	66	169	323	25030	4
1319	66	169	326	22368	4
1320	66	169	328	20332	1
1321	66	169	329	11317	3
1322	66	169	340	52583	5
1323	66	169	354	23004	2
1324	66	169	358	30601	5
1325	66	169	376	41113	2
1326	66	169	378	22313	5
1327	66	169	412	15082	3
1328	66	169	417	38766	5
1329	66	169	444	49382	4
1330	66	169	478	40961	2
1331	66	169	497	16081	1
1332	66	169	504	13361	3
1333	66	169	551	29353	3
1334	67	1423	61	11285	4
1335	67	1423	89	42404	4
1336	67	1423	108	10751	4
1337	67	1423	112	18100	3
1338	67	1423	115	43985	3
1339	67	1423	134	47476	3
1340	67	1423	137	32576	2
1341	67	1423	143	23303	2
1342	67	1423	164	725	2
1343	67	1423	204	14546	5
1344	67	1423	211	24567	3
1345	67	1423	220	15494	2
1346	67	1423	262	26146	4
1347	67	1423	270	27900	5
1348	67	1423	298	8526	3
1349	67	1423	304	29819	2
1350	67	1423	313	42574	5
1351	67	1423	319	8569	4
1352	67	1423	346	35259	3
1353	67	1423	360	14285	3
1354	67	1423	394	25415	4
1355	67	1423	411	41230	3
1356	67	1423	416	9843	5
1357	67	1423	437	49514	5
1358	67	1423	446	40317	2
1359	67	1423	452	28540	4
1360	67	1423	455	36240	2
1361	67	1423	463	12156	2
1362	67	1423	490	16129	5
1363	67	1423	492	46823	4
1364	67	1423	517	10228	3
1365	67	1423	530	42568	3
1366	67	1423	532	26883	3
1367	67	1423	579	26482	3
1368	67	1423	584	41733	2
1369	67	1423	592	28739	4
1370	67	1423	600	52007	4
1371	68	3059	110	34531	5
1372	68	3059	229	6063	4
1373	68	3059	408	37153	3
1374	68	3059	585	49202	5
1375	69	4218	174	30313	3
1376	69	4218	393	17652	5
1377	70	1694	39	19724	4
1378	70	1694	58	5885	3
1379	70	1694	77	17566	4
1380	70	1694	236	13274	3
1381	70	1694	304	29819	3
1382	70	1694	326	22368	4
1383	70	1694	421	9145	5
1384	70	1694	491	6596	5
1385	70	1694	495	13084	4
1386	70	1694	497	16081	5
1387	70	1694	519	9384	5
1388	70	1694	539	6867	3
1389	70	1694	566	8833	3
1390	71	2267	249	2066	3
1391	71	2267	376	41113	3
1392	71	2267	480	18090	4
1393	71	2267	549	14599	5
1394	72	737	33	48440	4
1395	72	737	62	11691	5
1396	72	737	119	15020	4
1397	72	737	124	49298	5
1398	72	737	161	51480	3
1399	72	737	183	6634	4
1400	72	737	185	17883	4
1401	72	737	198	17984	5
1402	72	737	209	22164	4
1403	72	737	232	14136	3
1404	72	737	253	23497	4
1405	72	737	273	26053	3
1406	72	737	285	3688	4
1407	72	737	294	7955	4
1408	72	737	301	9165	4
1409	72	737	302	13163	3
1410	72	737	329	11317	4
1411	72	737	365	21728	3
1412	72	737	435	35296	4
1413	72	737	439	17010	3
1414	72	737	493	13544	4
1415	72	737	564	18620	4
1416	73	724	25	50999	5
1417	73	724	36	43602	3
1418	73	724	41	18313	5
1419	73	724	56	12471	3
1420	73	724	66	9011	3
1421	73	724	70	26718	2
1422	73	724	73	39618	4
1423	73	724	96	12476	2
1424	73	724	121	4536	4
1425	73	724	141	33864	3
1426	73	724	152	19191	3
1427	73	724	156	46421	5
1428	73	724	176	19171	5
1429	73	724	181	27612	3
1430	73	724	202	30184	5
1431	73	724	211	24567	3
1432	73	724	219	32033	4
1433	73	724	225	1136	3
1434	73	724	236	13274	4
1435	73	724	244	10256	2
1436	73	724	262	26146	5
1437	73	724	270	27900	4
1438	73	724	271	2171	4
1439	73	724	280	13629	4
1440	73	724	317	10297	3
1441	73	724	326	22368	4
1442	73	724	346	35259	4
1443	73	724	374	18767	3
1444	73	724	377	9195	3
1445	73	724	380	43039	4
1446	73	724	395	51452	3
1447	73	724	458	5245	2
1448	73	724	461	15194	3
1449	73	724	475	8302	2
1450	73	724	519	9384	1
1451	73	724	528	36883	3
1452	73	724	544	38156	3
1453	73	724	549	14599	4
1454	73	724	552	46479	4
1455	73	724	571	43325	4
1456	73	724	579	26482	2
1457	74	4535	125	5461	3
1458	74	4535	266	26661	4
1459	74	4535	322	22243	5
1460	74	4535	447	31093	5
1461	74	4535	468	33633	3
1462	74	4535	572	18053	5
1463	75	2621	83	1185	2
1464	75	2621	297	26398	4
1465	75	2621	367	9752	5
1466	75	2621	454	26400	4
1467	75	2621	456	5629	4
1468	75	2621	504	13361	3
1469	76	4278	424	44023	5
1470	77	3803	195	13034	4
1471	77	3803	220	15494	3
1472	77	3803	455	36240	5
1473	77	3803	490	16129	5
1474	77	3803	558	52740	4
1475	78	2466	19	9731	4
1476	78	2466	40	9806	3
1477	78	2466	65	10610	5
1478	78	2466	66	9011	4
1479	78	2466	95	8167	4
1480	78	2466	123	9125	2
1481	78	2466	127	951	5
1482	78	2466	226	8579	3
1483	78	2466	227	26496	5
1484	78	2466	264	21487	4
1485	78	2466	274	8612	5
1486	78	2466	277	47478	2
1487	78	2466	317	10297	2
1488	78	2466	371	11588	3
1489	78	2466	397	9474	5
1490	78	2466	411	41230	5
1491	78	2466	436	48822	3
1492	78	2466	486	47411	2
1493	78	2466	568	26097	4
1494	78	2466	581	9357	3
1495	78	2466	585	49202	5
1496	79	1416	96	12476	4
1497	79	1416	280	13629	4
1498	79	1416	340	52583	4
1499	79	1416	524	41435	4
1500	80	2412	18	26629	5
1501	80	2412	194	14936	4
1502	80	2412	202	30184	5
1503	80	2412	313	42574	5
1504	80	2412	360	14285	4
1505	80	2412	363	4897	5
1506	80	2412	382	24441	4
1507	80	2412	384	41926	4
1508	80	2412	437	49514	4
1509	80	2412	446	40317	5
1510	80	2412	488	21028	3
1511	80	2412	530	42568	5
1512	80	2412	595	50399	5
1513	80	2412	601	50342	4
1514	81	1466	6	39703	5
1515	81	1466	14	33065	4
1516	81	1466	15	24143	3
1517	81	1466	23	28767	4
1518	81	1466	24	11692	4
1519	81	1466	38	32745	5
1520	81	1466	40	9806	3
1521	81	1466	57	13991	4
1522	81	1466	102	48559	4
1523	81	1466	116	27834	4
1524	81	1466	124	49298	2
1525	81	1466	129	14603	3
1526	81	1466	132	10944	5
1527	81	1466	156	46421	5
1528	81	1466	169	32592	3
1529	81	1466	171	8669	4
1530	81	1466	180	5115	4
1531	81	1466	184	15318	4
1532	81	1466	191	19541	5
1533	81	1466	245	14385	4
1534	81	1466	277	47478	3
1535	81	1466	319	8569	5
1536	81	1466	352	40115	2
1537	81	1466	372	37611	4
1538	81	1466	387	6247	5
1539	81	1466	394	25415	4
1540	81	1466	398	9919	5
1541	81	1466	426	43949	5
1542	81	1466	454	26400	4
1543	81	1466	486	47411	5
1544	81	1466	494	33069	4
1545	81	1466	501	25278	5
1546	81	1466	586	21237	4
1547	81	1466	589	32916	4
1548	82	746	13	28158	5
1549	82	746	56	12471	3
1550	82	746	122	20782	5
1551	82	746	240	30879	4
1552	82	746	352	40115	5
1553	82	746	375	4891	4
1554	82	746	408	37153	5
1555	82	746	412	15082	5
1556	82	746	427	44171	1
1557	82	746	518	46422	5
1558	82	746	543	38851	5
1559	82	746	591	10120	4
1560	83	2593	236	13274	3
1561	83	2593	249	2066	3
1562	84	4077	68	40126	4
1563	85	1959	39	19724	4
1564	85	1959	58	5885	5
1565	85	1959	304	29819	2
1566	85	1959	326	22368	4
1567	85	1959	388	19510	2
1568	85	1959	403	46958	2
1569	85	1959	407	23874	4
1570	85	1959	421	9145	5
1571	85	1959	491	6596	5
1572	85	1959	495	13084	4
1573	85	1959	497	16081	5
1574	85	1959	566	8833	3
1575	86	104	0	52036	2
1576	86	104	2	45554	3
1577	86	104	3	12381	4
1578	86	104	8	6342	5
1579	86	104	11	19729	4
1580	86	104	17	37834	5
1581	86	104	23	28767	3
1582	86	104	28	26145	4
1583	86	104	41	18313	5
1584	86	104	42	46139	4
1585	86	104	43	25164	4
1586	86	104	44	17643	1
1587	86	104	49	10509	5
1588	86	104	51	48687	5
1589	86	104	52	44397	3
1590	86	104	54	9246	2
1591	86	104	57	13991	4
1592	86	104	62	11691	5
1593	86	104	65	10610	4
1594	86	104	67	18031	2
1595	86	104	69	21733	1
1596	86	104	77	17566	2
1597	86	104	82	47800	5
1598	86	104	85	3922	5
1599	86	104	88	16569	5
1600	86	104	92	11272	3
1601	86	104	93	37284	4
1602	86	104	99	8440	4
1603	86	104	101	13879	2
1604	86	104	107	11854	5
1605	86	104	108	10751	3
1606	86	104	111	31001	4
1607	86	104	113	30794	4
1608	86	104	115	43985	4
1609	86	104	122	20782	3
1610	86	104	128	6252	2
1611	86	104	132	10944	4
1612	86	104	134	47476	1
1613	86	104	136	16346	3
1614	86	104	139	2324	5
1615	86	104	151	9771	5
1616	86	104	160	12361	5
1617	86	104	161	51480	1
1618	86	104	163	17434	2
1619	86	104	167	8909	4
1620	86	104	173	13925	5
1621	86	104	174	30313	4
1622	86	104	177	17105	3
1623	86	104	181	27612	5
1624	86	104	188	3641	5
1625	86	104	189	36664	5
1626	86	104	190	14222	5
1627	86	104	191	19541	5
1628	86	104	192	26244	1
1629	86	104	196	3827	3
1630	86	104	199	9382	5
1631	86	104	204	14546	5
1632	86	104	207	22602	4
1633	86	104	217	47730	3
1634	86	104	221	35608	3
1635	86	104	224	9244	4
1636	86	104	229	6063	5
1637	86	104	231	18316	5
1638	86	104	234	33357	4
1639	86	104	238	8454	4
1640	86	104	241	20406	2
1641	86	104	243	38067	5
1642	86	104	244	10256	2
1643	86	104	246	13189	4
1644	86	104	250	28831	3
1645	86	104	251	16576	3
1646	86	104	253	23497	5
1647	86	104	255	31305	4
1648	86	104	263	17832	5
1649	86	104	266	26661	4
1650	86	104	269	47018	3
1651	86	104	270	27900	5
1652	86	104	272	9804	2
1653	86	104	274	8612	4
1654	86	104	281	32419	3
1655	86	104	282	3662	3
1656	86	104	283	26282	4
1657	86	104	288	11445	5
1658	86	104	292	26942	5
1659	86	104	294	7955	4
1660	86	104	297	26398	2
1661	86	104	299	29123	3
1662	86	104	300	11836	5
1663	86	104	305	6025	2
1664	86	104	311	38080	5
1665	86	104	313	42574	5
1666	86	104	322	22243	3
1667	86	104	323	25030	2
1668	86	104	324	12442	4
1669	86	104	330	30290	1
1670	86	104	337	8519	4
1671	86	104	338	314	4
1672	86	104	343	44305	1
1673	86	104	345	173	3
1674	86	104	350	41402	4
1675	86	104	351	45811	2
1676	86	104	355	27934	5
1677	86	104	357	36002	1
1678	86	104	359	25938	1
1679	86	104	361	2421	2
1680	86	104	363	4897	3
1681	86	104	365	21728	5
1682	86	104	366	21781	4
1683	86	104	371	11588	3
1684	86	104	373	24011	3
1685	86	104	378	22313	5
1686	86	104	381	18857	5
1687	86	104	382	24441	4
1688	86	104	383	26800	4
1689	86	104	388	19510	4
1690	86	104	392	25327	5
1691	86	104	405	53281	5
1692	86	104	408	37153	2
1693	86	104	410	41228	4
1694	86	104	411	41230	4
1695	86	104	417	38766	1
1696	86	104	418	30833	3
1697	86	104	419	44617	4
1698	86	104	422	32923	5
1699	86	104	426	43949	5
1700	86	104	432	10087	2
1701	86	104	434	23711	4
1702	86	104	436	48822	3
1703	86	104	437	49514	4
1704	86	104	449	5912	3
1705	86	104	451	14177	5
1706	86	104	455	36240	4
1707	86	104	463	12156	4
1708	86	104	466	8258	3
1709	86	104	470	11810	5
1710	86	104	481	12761	2
1711	86	104	483	26638	4
1712	86	104	485	45269	5
1713	86	104	487	4061	2
1714	86	104	494	33069	1
1715	86	104	500	7523	2
1716	86	104	504	13361	4
1717	86	104	506	6567	4
1718	86	104	507	50610	3
1719	86	104	508	36126	3
1720	86	104	513	20949	5
1721	86	104	515	27027	4
1722	86	104	516	13195	2
1723	86	104	517	10228	4
1724	86	104	522	3222	3
1725	86	104	523	9399	4
1726	86	104	524	41435	5
1727	86	104	526	11837	4
1728	86	104	527	30160	1
1729	86	104	529	9561	3
1730	86	104	533	40354	5
1731	86	104	538	9257	5
1732	86	104	540	52136	1
1733	86	104	547	43418	5
1734	86	104	555	22319	5
1735	86	104	556	43397	5
1736	86	104	561	43384	5
1737	86	104	569	36490	5
1738	86	104	576	18199	5
1739	86	104	577	53245	4
1740	86	104	578	12334	2
1741	86	104	580	10317	4
1742	86	104	582	42810	3
1743	86	104	586	21237	5
1744	86	104	588	11263	4
1745	86	104	590	15838	4
1746	86	104	593	13019	3
1747	86	104	597	21558	3
1748	86	104	607	30411	5
1749	87	435	7	53292	5
1750	87	435	51	48687	5
1751	87	435	73	39618	3
1752	87	435	130	16913	5
1753	87	435	197	13282	4
1754	87	435	300	11836	4
1755	87	435	323	25030	3
1756	87	435	348	3246	3
1757	87	435	445	2077	5
1758	87	435	524	41435	5
1759	87	435	549	14599	1
1760	87	435	567	7225	4
1761	88	590	1	30944	3
1762	88	590	4	38798	3
1763	88	590	6	39703	5
1764	88	590	9	14372	3
1765	88	590	13	28158	5
1766	88	590	15	24143	4
1767	88	590	19	9731	3
1768	88	590	21	32055	3
1769	88	590	26	3739	5
1770	88	590	27	8484	3
1771	88	590	28	26145	3
1772	88	590	31	32305	3
1773	88	590	34	25840	3
1774	88	590	37	14192	3
1775	88	590	42	46139	4
1776	88	590	44	17643	1
1777	88	590	45	2487	3
1778	88	590	50	21217	3
1779	88	590	55	30681	1
1780	88	590	61	11285	4
1781	88	590	63	36695	4
1782	88	590	68	40126	5
1783	88	590	69	21733	5
1784	88	590	78	36099	4
1785	88	590	80	11868	3
1786	88	590	81	10140	3
1787	88	590	82	47800	5
1788	88	590	99	8440	3
1789	88	590	100	18798	5
1790	88	590	101	13879	4
1791	88	590	102	48559	5
1792	88	590	103	8510	5
1793	88	590	107	11854	2
1794	88	590	113	30794	3
1795	88	590	123	9125	3
1796	88	590	124	49298	2
1797	88	590	127	951	5
1798	88	590	133	33872	5
1799	88	590	135	5645	5
1800	88	590	136	16346	4
1801	88	590	141	33864	2
1802	88	590	149	51838	4
1803	88	590	156	46421	5
1804	88	590	161	51480	1
1805	88	590	162	43622	4
1806	88	590	175	8340	5
1807	88	590	178	13776	4
1808	88	590	190	14222	4
1809	88	590	195	13034	3
1810	88	590	196	3827	2
1811	88	590	203	19942	3
1812	88	590	210	31198	4
1813	88	590	221	35608	3
1814	88	590	235	14890	3
1815	88	590	238	8454	2
1816	88	590	241	20406	3
1817	88	590	277	47478	2
1818	88	590	285	3688	4
1819	88	590	290	3050	3
1820	88	590	306	40468	5
1821	88	590	332	3114	4
1822	88	590	342	33455	4
1823	88	590	349	35568	4
1824	88	590	354	23004	5
1825	88	590	356	32338	4
1826	88	590	357	36002	5
1827	88	590	368	11191	4
1828	88	590	370	34688	4
1829	88	590	379	39379	4
1830	88	590	392	25327	5
1831	88	590	397	9474	5
1832	88	590	447	31093	4
1833	88	590	449	5912	5
1834	88	590	450	15547	2
1835	88	590	463	12156	4
1836	88	590	479	42355	5
1837	88	590	486	47411	4
1838	88	590	488	21028	2
1839	88	590	489	43554	3
1840	88	590	495	13084	3
1841	88	590	496	7999	3
1842	88	590	497	16081	2
1843	88	590	502	27499	3
1844	88	590	532	26883	4
1845	88	590	533	40354	4
1846	88	590	536	20074	5
1847	88	590	538	9257	3
1848	88	590	542	37782	2
1849	88	590	558	52740	3
1850	88	590	559	27160	5
1851	88	590	570	8388	4
1852	88	590	581	9357	5
1853	88	590	589	32916	4
1854	88	590	590	15838	5
1855	88	590	596	35521	4
1856	88	590	601	50342	2
1857	88	590	607	30411	4
1858	89	1269	28	26145	4
1859	89	1269	33	48440	4
1860	89	1269	78	36099	5
1861	89	1269	128	6252	2
1862	89	1269	129	14603	4
1863	89	1269	139	2324	4
1864	89	1269	204	14546	5
1865	89	1269	230	11569	3
1866	89	1269	236	13274	4
1867	89	1269	256	11945	3
1868	89	1269	261	12474	4
1869	89	1269	318	17222	3
1870	89	1269	323	25030	3
1871	89	1269	327	18550	5
1872	89	1269	342	33455	5
1873	89	1269	420	588	5
1874	89	1269	428	46977	3
1875	89	1269	438	12623	2
1876	89	1269	443	18045	4
1877	89	1269	571	43325	3
1878	89	1269	577	53245	4
1879	90	2011	139	2324	4
1880	90	2011	143	23303	3
1881	90	2011	322	22243	4
1882	90	2011	419	44617	3
1883	90	2011	475	8302	2
1884	90	2011	512	27585	5
1885	90	2011	558	52740	3
1886	91	3558	51	48687	5
1887	91	3558	563	43176	5
1888	92	4080	119	15020	4
1889	92	4080	345	173	3
1890	92	4080	348	3246	2
1891	92	4080	553	13603	3
1892	93	1826	12	6630	4
1893	93	1826	55	30681	4
1894	93	1826	84	29703	5
1895	93	1826	125	5461	4
1896	93	1826	174	30313	5
1897	93	1826	266	26661	4
1898	93	1826	316	42508	4
1899	93	1826	369	21658	3
1900	93	1826	418	30833	3
1901	93	1826	447	31093	3
1902	93	1826	511	41145	3
1903	93	1826	537	32834	3
1904	93	1826	546	17359	4
1905	93	1826	573	5574	3
1906	93	1826	577	53245	3
1907	94	2065	599	18179	4
1908	95	1526	8	6342	3
1909	95	1526	10	24499	3
1910	95	1526	13	28158	3
1911	95	1526	15	24143	3
1912	95	1526	16	12946	4
1913	95	1526	22	15604	4
1914	95	1526	39	19724	3
1915	95	1526	57	13991	4
1916	95	1526	60	11927	3
1917	95	1526	67	18031	4
1918	95	1526	74	10402	3
1919	95	1526	86	16377	5
1920	95	1526	89	42404	4
1921	95	1526	101	13879	3
1922	95	1526	119	15020	1
1923	95	1526	123	9125	2
1924	95	1526	125	5461	4
1925	95	1526	135	5645	5
1926	95	1526	139	2324	4
1927	95	1526	162	43622	3
